1,-0.87499999999999988898,8,4,0.0000000000000000000
2,-0.93750000000000333067,16,4,0.0000000000000000000
3,-0.96875000000000444089,32,4,0.0000000000000000000
4,-0.98437500000000366374,64,4,0.0000000000000000000
5,-0.99218750000000321965,128,4,0.0000000000000000000
6,-0.99609375000000555112,256,4,0.0000000000000000000
7,-0.99804687500000655032,512,4,0.0000000000000000000
8,-0.99902343750000810463,1024,4,0.0000000000000000000
9,-0.99951171875000965894,2048,4,0.0000000000000000000
10,-0.99975585937501010303,4096,4,0.0000000000000000000
11,-0.99987792968751010303,8192,4,0.0000000000000000000
12,-0.99993896484376010303,16384,4,0.0000000000000000000
13,-0.99996948242188510303,32768,4,0.0000000000000000000
14,-0.99998474121094760303,65536,4,0.0000000000000000000
15,-0.99999237060547885303,131072,4,0.0000000000000000000
16,-0.99999618530274447803,262144,4,0.0000000000000000000
17,-0.99999809265137729053,524288,4,0.0000000000000000000
18,-0.99999904632569369678,1048576,4,0.0000000000000000000
19,-0.99999952316285189990,2097152,4,0.0000000000000000000
20,-0.99999976158143100147,4194304,4,0.0000000000000000000
21,-0.99999988079072055225,8388608,4,0.0000000000000000000
22,-0.99999994039536532764,16777216,4,0.0000000000000000000
23,-0.99999997019768860351,33554432,4,0.0000000000000000000
24,-0.99999998509884835407,67108864,4,0.0000000000000000000
25,-0.99999999254943106042,134217728,4,0.0000000000000000000
26,-0.99999999627472124786,268435456,4,0.0000000000000000000
27,-0.99999999813736639709,536870912,4,0.0000000000000000000
28,-0.99999999906868941579,1073741824,4,0.0000000000000000000
1,-1.2297439309324276202,8,4,1.0000000000000000000
2,-1.2507867838108286396,16,4,1.0000000000000000000
3,-1.2576309815319746122,32,4,1.0000000000000000000
4,-1.2593131332521660948,64,4,1.0000000000000000000
5,-1.2597143055875497097,128,4,1.0000000000000000000
6,-1.2597746318423481693,256,4,1.0000000000000000000
7,-1.2597895557191869376,512,4,1.0000000000000000000
8,-1.2597920237192814508,1024,4,1.0000000000000000000
9,-1.2597924697447628883,2048,4,1.0000000000000000000
10,-1.2597924823819555140,4096,4,1.0000000000000000000
11,-1.2597924825106383562,8192,4,1.0000000000000000000
1,-2.1106426866510190621,8,4,2.0000000000000000000
2,-2.1188630038703841763,16,4,2.0000000000000000000
3,-2.1218927937743403689,32,4,2.0000000000000000000
4,-2.1226647423388915747,64,4,2.0000000000000000000
5,-2.1227229961642599676,128,4,2.0000000000000000000
6,-2.1227241888297623262,256,4,2.0000000000000000000
7,-2.1227242046834526867,512,4,2.0000000000000000000
8,-2.1227242048682519737,1024,4,2.0000000000000000000
1,-3.0732844661082516780,8,4,3.0000000000000000000
2,-3.0786062312155957343,16,4,3.0000000000000000000
3,-3.0812103837124524830,32,4,3.0000000000000000000
4,-3.0816843295857196949,64,4,3.0000000000000000000
5,-3.0817001399723586985,128,4,3.0000000000000000000
6,-3.0817003872787553931,256,4,3.0000000000000000000
7,-3.0817003896359818071,512,4,3.0000000000000000000
1,-0.83333333333333392545,6,3,0.0000000000000000000
2,-0.91666666666666740682,12,3,0.0000000000000000000
3,-0.95833333333333481363,24,3,0.0000000000000000000
4,-0.97916666666666918317,48,3,0.0000000000000000000
5,-0.98958333333333492465,96,3,0.0000000000000000000
6,-0.99479166666666885011,192,3,0.0000000000000000000
7,-0.99739583333333670101,384,3,0.0000000000000000000
8,-0.99869791666667007135,768,3,0.0000000000000000000
9,-0.99934895833333692305,1536,3,0.0000000000000000000
10,-0.99967447916667040442,3072,3,0.0000000000000000000
11,-0.99983723958333670101,6144,3,0.0000000000000000000
12,-0.99991861979167007135,12288,3,0.0000000000000000000
13,-0.99995930989583670101,24576,3,0.0000000000000000000
14,-0.99997965494792007135,49152,3,0.0000000000000000000
15,-0.99998982747396170101,98304,3,0.0000000000000000000
16,-0.99999491373698257135,196608,3,0.0000000000000000000
17,-0.99999745686849295101,393216,3,0.0000000000000000000
18,-0.99999872843425263724,786432,3,0.0000000000000000000
19,-0.99999936421713042645,1572864,3,0.0000000000000000000
20,-0.99999968210856915452,3145728,3,0.0000000000000000000
21,-0.99999984105428862957,6291456,3,0.0000000000000000000
22,-0.99999992052714825608,12582912,3,0.0000000000000000000
23,-0.99999996026357818035,25165824,3,0.0000000000000000000
24,-0.99999998013179303147,50331648,3,0.0000000000000000000
25,-0.99999999006590056805,100663296,3,0.0000000000000000000
26,-0.99999999503295422532,201326592,3,0.0000000000000000000
27,-0.99999999751648116497,402653184,3,0.0000000000000000000
28,-0.99999999875824452378,805306368,3,0.0000000000000000000
29,-0.99999999937912631420,1610612736,3,0.0000000000000000000
1,-1.2160383017597931055,6,3,1.0000000000000000000
2,-1.2414834482358438894,12,3,1.0000000000000000000
3,-1.2493008766079478633,24,3,1.0000000000000000000
4,-1.2512423478923346831,48,3,1.0000000000000000000
5,-1.2516116168906854522,96,3,1.0000000000000000000
6,-1.2516588660100778085,192,3,1.0000000000000000000
7,-1.2516715156488362748,384,3,1.0000000000000000000
8,-1.2516722705721290421,768,3,1.0000000000000000000
9,-1.2516722788907153063,1536,3,1.0000000000000000000
10,-1.2516722788952914236,3072,3,1.0000000000000000000
1,-2.1051607127488254356,6,3,2.0000000000000000000
2,-2.1161181000283302289,12,3,2.0000000000000000000
3,-2.1188382226748059267,24,3,2.0000000000000000000
4,-2.1191756962628156558,48,3,2.0000000000000000000
5,-2.1191861601157078177,96,3,2.0000000000000000000
6,-2.1191863377427058168,192,3,2.0000000000000000000
7,-2.1191863424544652439,384,3,2.0000000000000000000
8,-2.1191863427257691121,768,3,2.0000000000000000000
1,-3.0697363383599545195,6,3,3.0000000000000000000
2,-3.0768318454547851637,12,3,3.0000000000000000000
3,-3.0789268000223439792,24,3,3.0000000000000000000
4,-3.0790453113952409581,48,3,3.0000000000000000000
5,-3.0790473825474671266,96,3,3.0000000000000000000
6,-3.0790474407710881621,192,3,3.0000000000000000000
7,-3.0790474436296917382,384,3,3.0000000000000000000
1,-3.0626401556710738383,4,2,3.0000000000000000000
2,-3.0715991893594707385,8,2,3.0000000000000000000
3,-3.0725060812324569426,16,2,3.0000000000000000000
4,-3.0725366290326574514,32,2,3.0000000000000000000
5,-3.0725386192710075761,64,2,3.0000000000000000000
6,-3.0725387571042066526,128,2,3.0000000000000000000
7,-3.0725387646267652286,256,2,3.0000000000000000000
8,-3.0725387650450359800,512,2,3.0000000000000000000
1,-2.0941996592125908805,4,2,2.0000000000000000000
2,-2.1086150419959235336,8,2,2.0000000000000000000
3,-2.1105755703748116936,16,2,2.0000000000000000000
4,-2.1106641373645285142,32,2,2.0000000000000000000
5,-2.1106704821121655691,64,2,2.0000000000000000000
6,-2.1106709405433852211,128,2,2.0000000000000000000
7,-2.1106709665708156543,256,2,2.0000000000000000000
8,-2.1106709680301047882,512,2,2.0000000000000000000
1,-1.1896926207859086499,4,2,1.0000000000000000000
2,-1.2197813807918695961,8,2,1.0000000000000000000
3,-1.2289752184003304158,16,2,1.0000000000000000000
4,-1.2309099046565030733,32,2,1.0000000000000000000
5,-1.2311255207125346711,64,2,1.0000000000000000000
6,-1.2311960262997863058,128,2,1.0000000000000000000
7,-1.2311960282277416567,256,2,1.0000000000000000000
8,-1.2311960291034635961,512,2,1.0000000000000000000
1,-0.75000000000000066613,4,2,0.0000000000000000000
2,-0.87499999999999977796,8,2,0.0000000000000000000
3,-0.93749999999999977796,16,2,0.0000000000000000000
4,-0.96874999999999966693,32,2,0.0000000000000000000
5,-0.98437500000000011102,64,2,0.0000000000000000000
6,-0.99218749999999988898,128,2,0.0000000000000000000
7,-0.99609375000000022204,256,2,0.0000000000000000000
8,-0.99804687500000033307,512,2,0.0000000000000000000
9,-0.99902343750000033307,1024,2,0.0000000000000000000
10,-0.99951171875000033307,2048,2,0.0000000000000000000
11,-0.99975585937500033307,4096,2,0.0000000000000000000
12,-0.99987792968750033307,8192,2,0.0000000000000000000
13,-0.99993896484375033307,16384,2,0.0000000000000000000
14,-0.99996948242187533307,32768,2,0.0000000000000000000
15,-0.99998474121093783307,65536,2,0.0000000000000000000
16,-0.99999237060546908307,131072,2,0.0000000000000000000
17,-0.99999618530273470807,262144,2,0.0000000000000000000
18,-0.99999809265136752057,524288,2,0.0000000000000000000
19,-0.99999904632568392682,1048576,2,0.0000000000000000000
20,-0.99999952316284212994,2097152,2,0.0000000000000000000
21,-0.99999976158142123150,4194304,2,0.0000000000000000000
22,-0.99999988079071078229,8388608,2,0.0000000000000000000
23,-0.99999994039535555768,16777216,2,0.0000000000000000000
24,-0.99999997019767794537,33554432,2,0.0000000000000000000
25,-0.99999998509883913922,67108864,2,0.0000000000000000000
26,-0.99999999254941973614,134217728,2,0.0000000000000000000
27,-0.99999999627471003460,268435456,2,0.0000000000000000000
28,-0.99999999813735518384,536870912,2,0.0000000000000000000
29,-0.99999999906867775845,1073741824,2,0.0000000000000000000
1,-0.90000000000000535127,10,5,0.0000000000000000000
2,-0.95000000000000517364,20,5,0.0000000000000000000
3,-0.97500000000000053291,40,5,0.0000000000000000000
4,-0.98749999999999860112,80,5,0.0000000000000000000
5,-0.99374999999999946709,160,5,0.0000000000000000000
6,-0.99687499999999951150,320,5,0.0000000000000000000
7,-0.99843749999999897859,640,5,0.0000000000000000000
8,-0.99921875000000048850,1280,5,0.0000000000000000000
9,-0.99960937500000457412,2560,5,0.0000000000000000000
10,-0.99980468750000461853,5120,5,0.0000000000000000000
11,-0.99990234375000464073,10240,5,0.0000000000000000000
12,-0.99995117187500459632,20480,5,0.0000000000000000000
13,-0.99997558593750768274,40960,5,0.0000000000000000000
14,-0.99998779296875883738,81920,5,0.0000000000000000000
15,-0.99999389648438385958,163840,5,0.0000000000000000000
16,-0.99999694824219642619,327680,5,0.0000000000000000000
17,-0.99999847412110265399,655360,5,0.0000000000000000000
18,-0.99999923706055571238,1310720,5,0.0000000000000000000
19,-0.99999961853028229708,2621440,5,0.0000000000000000000
20,-0.99999980926514564494,5242880,5,0.0000000000000000000
21,-0.99999990463257726336,10485760,5,0.0000000000000000000
22,-0.99999995231629301706,20971520,5,0.0000000000000000000
23,-0.99999997615815094942,41943040,5,0.0000000000000000000
24,-0.99999998807907997111,83886080,5,0.0000000000000000000
25,-0.99999999403954653587,167772160,5,0.0000000000000000000
26,-0.99999999701977826394,335544320,5,0.0000000000000000000
27,-0.99999999850989418348,671088640,5,0.0000000000000000000
28,-0.99999999925495219877,1342177280,5,0.0000000000000000000
1,-1.2381489999654744505,10,5,1.0000000000000000000
2,-1.2553617442168969465,20,5,1.0000000000000000000
3,-1.2612672160397040422,40,5,1.0000000000000000000
4,-1.2629531148133312790,80,5,1.0000000000000000000
5,-1.2633609260285396658,160,5,1.0000000000000000000
6,-1.2634520325852613976,320,5,1.0000000000000000000
7,-1.2634721114066687075,640,5,1.0000000000000000000
8,-1.2634758864758863783,1280,5,1.0000000000000000000
9,-1.2634764486166456532,2560,5,1.0000000000000000000
10,-1.2634766429738983895,5120,5,1.0000000000000000000
11,-1.2634766492425915096,10240,5,1.0000000000000000000
12,-1.2634766493502476159,20480,5,1.0000000000000000000
1,-2.1139319115631249879,10,5,2.0000000000000000000
2,-2.1205093945032444935,20,5,2.0000000000000000000
3,-2.1235872221336897780,40,5,2.0000000000000000000
4,-2.1243426674377703378,80,5,2.0000000000000000000
5,-2.1245689439876676019,160,5,2.0000000000000000000
6,-2.1245785124380067721,320,5,2.0000000000000000000
7,-2.1245786935887567282,640,5,2.0000000000000000000
8,-2.1245786950981697672,1280,5,2.0000000000000000000
1,-3.0754133429609344930,10,5,3.0000000000000000000
2,-3.0796709479610901994,20,5,3.0000000000000000000
3,-3.0817754157720127495,40,5,3.0000000000000000000
4,-3.0827211653150055071,80,5,3.0000000000000000000
5,-3.0828239083034612023,160,5,3.0000000000000000000
6,-3.0828263255172165813,320,5,3.0000000000000000000
7,-3.0828263588552191621,640,5,3.0000000000000000000
8,-3.0828263590797888583,1280,5,3.0000000000000000000
